id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCLHTPO25N000002352,장소,유적지,11409172,장암정,,,60603,유명사적/유적지,4683025033104970000,전라남도,영암군,영암읍,장암리,497,4683025033,4683025000,,,,126.7303151,34.8056901,다라295459,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002353,장소,유적지,11409185,황룡전적지,,,60603,유명사적/유적지,4688036026200570000,전라남도,장성군,황룡면,장산리,산57,4688036026,4688036000,,,,126.7552455,35.2954368,다마322002,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002354,장소,유적지,11409189,만봉리석조여래입상,,,60603,유명사적/유적지,4617043037103610000,전라남도,나주시,봉황면,만봉리,361,4617043037,4617043000,,,,126.7718326,34.9151264,다라334580,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002355,장소,유적지,11409195,대구푸조나무,,,60607,천연기념물,4681033022100510001,전라남도,강진군,대구면,사당리,51-1,4681033022,4681033000,,,,126.8056106,34.5083602,다라362129,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002356,장소,유적지,11409198,마량미항,,,60603,유명사적/유적지,4681040024109870000,전라남도,강진군,마량면,마량리,987,4681040024,4681040000,,,,126.8161192,34.4516904,다라371066,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002357,장소,유적지,11409239,물사랑배움터,,,60603,유명사적/유적지,4679041535102570001,전라남도,화순군,사평면,용리,257-1,4679041535,4679041500,,,,127.1131798,35.0263615,다라647702,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002358,장소,유적지,11409259,유둔고인돌,,,60603,유명사적/유적지,4677040021101030001,전라남도,고흥군,동강면,유둔리,103-1,4677040021,4677040000,,,,127.3314042,34.7749324,다라845422,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002359,장소,유적지,11409265,민등고인돌,,,60603,유명사적/유적지,4677038026102910006,전라남도,고흥군,과역면,과역리,291-6,4677038026,4677038000,,,,127.3603203,34.6901594,다라872328,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002360,장소,유적지,11409300,장군도수중성,,,60603,유명사적/유적지,4613010700100010000,전라남도,여수시,중앙동,,1,4613010700,4613057000,,,,127.7384746,34.7393953,라라218383,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002361,장소,유적지,11409301,망덕포구,,,60603,유명사적/유적지,4623035021108450082,전라남도,광양시,진월면,망덕리,845-82,4623035021,4623035000,,,,127.7588836,34.9695965,라라236638,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002362,장소,유적지,11409308,김환기생가,,,60608,고택/생가/민속마을,4691040044109550000,전라남도,신안군,안좌면,읍동리,955,4691040044,4691040000,469104706371.0,김환기길,38-1,126.1216369,34.7528119,나라738406,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002363,장소,유적지,11409316,진도향교,,,60609,서원/향교/서당,4690025024102750000,전라남도,진도군,진도읍,교동리,275,4690025024,4690025000,469004703269.0,진도향교길,68-5,126.2610128,34.4908399,나라862114,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002364,장소,유적지,11409321,옥대고인돌군,,,60603,유명사적/유적지,4690033026108200001,전라남도,진도군,의신면,옥대리,820-1,4690033026,4690033000,,,,126.2890845,34.4414694,나라887059,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002365,장소,유적지,11409326,망금산관방성,,,60603,유명사적/유적지,4690031024100010004,전라남도,진도군,군내면,둔전리,1-4,4690031024,4690031000,,,,126.3060831,34.5621461,나라904193,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002366,장소,유적지,11409338,용장사,,,60603,유명사적/유적지,4690031026100170002,전라남도,진도군,군내면,용장리,17-2,4690031026,4690031000,,,,126.3386105,34.5160963,나라933141,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002367,장소,유적지,11409349,이훈동정원,,,60609,서원/향교/서당,4611013200100050000,전라남도,목포시,유달동,,5,4611013200,4611066000,461103281070.0,유동로,61,126.3802414,34.7872978,나라975442,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002368,장소,유적지,11409361,정유재란열부순절지,,,60603,유명사적/유적지,4687025321108180003,전라남도,영광군,백수읍,대신리,818-3,4687025321,4687025300,,,,126.3888115,35.3448595,나마990060,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002369,장소,유적지,11409367,정명식가옥,,,60608,고택/생가/민속마을,4682040025102910000,전라남도,해남군,황산면,우항리,291,4682040025,4682040000,468204682460.0,우항길,127-1,126.4368904,34.5846132,다라025216,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002370,장소,유적지,11409368,나상열가옥,,,60608,고택/생가/민속마을,4684025625106980000,전라남도,무안군,삼향읍,유교리,698,4684025625,4684025600,468404688329.0,유교길,53-5,126.4381195,34.8472798,다라029508,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002371,장소,유적지,11409372,법성진성,,,60603,유명사적/유적지,4687037021100280001,전라남도,영광군,법성면,진내리,28-1,4687037021,4687037000,,,,126.442445,35.3648308,다마039082,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002372,장소,유적지,11409384,법성입암리매향비,,,60606,비/탑/문/각,4687037026100100001,전라남도,영광군,법성면,입암리,10-1,4687037026,4687037000,,,,126.4608752,35.3322872,다마055045,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002373,장소,유적지,11409386,화표정,,,60603,유명사적/유적지,4684025021103170000,전라남도,무안군,무안읍,성내리,317,4684025021,4684025000,,,,126.473723,34.9976977,다라063674,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002374,장소,유적지,11409393,방대형고분,,,60603,유명사적/유적지,4686035030200840002,전라남도,함평군,대동면,금산리,산84-2,4686035030,4686035000,,,,126.4902275,35.1102852,다라079799,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002375,장소,유적지,11409396,현산두모리패총,,,60603,유명사적/유적지,4682033027107730003,전라남도,해남군,현산면,백포리,773-3,4682033027,4682033000,,,,126.5110496,34.4265341,다라091040,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002376,장소,유적지,11409397,방대형고분,,,60603,유명사적/유적지,4682032029107020000,전라남도,해남군,화산면,방축리,702,4682032029,4682032000,,,,126.510837,34.4802873,다라091100,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002377,장소,유적지,11409403,윤두서고택,,,60608,고택/생가/민속마을,4682033027103720000,전라남도,해남군,현산면,백포리,372,4682033027,4682033000,468204682202.0,백포길,122,126.5184657,34.4406408,다라098056,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002378,장소,유적지,11409404,이재혁가옥,,,60608,고택/생가/민속마을,4686025021103790002,전라남도,함평군,함평읍,함평리,379-2,4686025021,4686025000,468604691043.0,남일길,83-4,126.5121957,35.066532,다라099750,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002379,장소,유적지,11409405,연정리지석묘군,,,60603,유명사적/유적지,4682032028100730001,전라남도,해남군,화산면,연정리,73-1,4682032028,4682032000,,,,126.5234965,34.5038412,다라103126,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002380,장소,유적지,11409417,집영재,,,60603,유명사적/유적지,4683038029101420001,전라남도,영암군,학산면,은곡리,142-1,4683038029,4683038000,,,,126.5337665,34.7626757,다라115413,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002381,장소,유적지,11409418,신천리삼층석탑,,,60606,비/탑/문/각,4687032025112260000,전라남도,영광군,묘량면,신천리,1226,4687032025,4687032000,,,,126.527868,35.2523069,다라115956,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002382,장소,유적지,11409419,신호준가옥,,,60608,고택/생가/민속마을,4687025034103370000,전라남도,영광군,영광읍,입석리,337,4687025034,4687025000,468704694321.0,입석길1길,151-16,126.5279947,35.3005708,다마116009,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002383,장소,유적지,11409421,함평향교,,,60609,서원/향교/서당,4686035026108860002,전라남도,함평군,대동면,향교리,886-2,4686035026,4686035000,468604691060.0,대동길,41,126.53488,35.0681892,다라120752,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002384,장소,유적지,11409425,이규헌가옥,,,60608,고택/생가/민속마을,4687032022105670001,전라남도,영광군,묘량면,영양리,567-1,4687032022,4687032000,468704694086.0,묘량로4길,36,126.5406608,35.2602776,다라127965,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002385,장소,유적지,11409431,윤탁가옥,,,60608,고택/생가/민속마을,4682033028102260000,전라남도,해남군,현산면,초호리,226,4682033028,4682033000,468204682568.0,초호길,43,126.5594032,34.4271896,다라135041,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002386,장소,유적지,11409432,묘장영당,,,60603,유명사적/유적지,4687032023110020000,전라남도,영광군,묘량면,운당리,1002,4687032023,4687032000,,,,126.5474281,35.2597988,다라133964,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002387,장소,유적지,11409441,예작도감탕나무,,,60607,천연기념물,4689038022104960002,전라남도,완도군,보길면,예송리,496-2,4689038022,4689038000,,,,126.5747948,34.159106,다다147743,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002388,장소,유적지,11409443,민정기가옥,,,60608,고택/생가/민속마을,4682025031105340000,전라남도,해남군,해남읍,백야리,534,4682025031,4682025000,468204682200.0,백야길,46,126.5684079,34.5425334,다라145168,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002389,장소,유적지,11409455,남해당지,,,60603,유명사적/유적지,4683034034110050000,전라남도,영암군,시종면,옥야리,1005,4683034034,4683034000,,,,126.5826945,34.8953912,다라161560,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002390,장소,유적지,11409456,이진성지,,,60603,유명사적/유적지,4682031022105780000,전라남도,해남군,삼산면,창리,578,4682031022,4682031000,,,,126.5907182,34.533147,다라165158,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002391,장소,유적지,11409457,지석묘군,,,60603,유명사적/유적지,4683037024103200002,전라남도,영암군,서호면,엄길리,320-2,4683037024,4683037000,,,,126.5882329,34.7556083,다라165405,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002392,장소,유적지,11409459,해남단군전,,,60603,유명사적/유적지,4682025036103460001,전라남도,해남군,해남읍,구교리,346-1,4682025036,4682025000,,,,126.5944115,34.5746893,다라169204,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002393,장소,유적지,11409460,옥야리고분군,,,60603,유명사적/유적지,4683034034105970001,전라남도,영암군,시종면,옥야리,597-1,4683034034,4683034000,,,,126.589088,34.8971822,다라167562,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002394,장소,유적지,11409466,해남향교,,,60609,서원/향교/서당,4682025027101050000,전라남도,해남군,해남읍,수성리,105,4682025027,4682025000,468204682625.0,향교길,20,126.6024625,34.5748112,다라176204,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002395,장소,유적지,11409469,이규행가옥,,,60608,고택/생가/민속마을,4686036030106620001,전라남도,함평군,나산면,초포리,662-1,4686036030,4686036000,468604691123.0,사산길,50,126.6016293,35.136863,다라181827,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002396,장소,유적지,11409471,이건풍가옥,,,60608,고택/생가/민속마을,4686036030106680001,전라남도,함평군,나산면,초포리,668-1,4686036030,4686036000,,,,126.6013547,35.1373703,다라181828,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002397,장소,유적지,11409490,자라봉고분,,,60603,유명사적/유적지,4683034028107470000,전라남도,영암군,시종면,태간리,747,4683034028,4683034000,,,,126.6124028,34.8497821,다라188509,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002398,장소,유적지,11409494,학계리석불입상,,,60603,유명사적/유적지,4683038024103680000,전라남도,영암군,학산면,학계리,368,4683038024,4683038000,,,,126.6181051,34.7007522,다라192343,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002399,장소,유적지,11409495,학계리지석묘,,,60603,유명사적/유적지,4683038024103680000,전라남도,영암군,학산면,학계리,368,4683038024,4683038000,,,,126.6181051,34.7007522,다라192343,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002400,장소,유적지,11409496,윤재운고택,,,60608,고택/생가/민속마을,4682025029101050000,전라남도,해남군,해남읍,연동리,105,4682025029,4682025000,468204682103.0,녹우당길,156-4,126.6208662,34.5494031,다라193176,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002401,장소,유적지,11409497,예덕리고분군,,,60603,유명사적/유적지,4686038028201700004,전라남도,함평군,월야면,예덕리,산170-4,4686038028,4686038000,,,,126.6106329,35.2176224,다라190917,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002402,장소,유적지,11409498,대마성산리지석묘군,,,60603,유명사적/유적지,4687031027113600009,전라남도,영광군,대마면,성산리,1360-9,4687031027,4687031000,,,,126.6091093,35.3154224,다마190025,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002403,장소,유적지,11409504,현종식가옥,,,60608,고택/생가/민속마을,4683038024101170003,전라남도,영암군,학산면,학계리,117-3,4683038024,4683038000,468304685452.0,학계길,67,126.6215478,34.6983947,다라195341,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002404,장소,유적지,11409505,조종수가옥,,,60608,고택/생가/민속마을,4683036027103320000,전라남도,영암군,군서면,서구림리,332,4683036027,4683036000,468303295005.0,구림로,109,126.6222794,34.7593921,다라196408,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002405,장소,유적지,11409515,용월리지석묘군,,,60603,유명사적/유적지,4686038021103670002,전라남도,함평군,월야면,용월리,367-2,4686038021,4686038000,,,,126.6241557,35.1612464,다라202854,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002406,장소,유적지,11409517,김효병가옥,,,60608,고택/생가/민속마을,4617032024102260000,전라남도,나주시,왕곡면,송죽리,226,4617032024,4617032000,461704652053.0,귀엽방하길,15-4,126.6303339,34.9612404,다라206632,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002407,장소,유적지,11409518,소전머리황장승,,,60606,비/탑/문/각,4683036028104330003,전라남도,영암군,군서면,동구림리,433-3,4683036028,4683036000,,,,126.6340078,34.7608263,다라207410,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002408,장소,유적지,11409524,옥봉공파문중,,,60603,유명사적/유적지,4682037033101280000,전라남도,해남군,옥천면,송산리,128,4682037033,4682037000,,,,126.6512317,34.5635324,다라221191,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002409,장소,유적지,11409528,금성나씨삼강문,,,60606,비/탑/문/각,4688034028102590002,전라남도,장성군,삼서면,우치리,259-2,4688034028,4688034000,,,,126.6457862,35.2191556,다라222918,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002410,장소,유적지,11409540,신촌리고분군,,,60603,유명사적/유적지,4617033025200410000,전라남도,나주시,반남면,신촌리,산41,4617033025,4617033000,,,,126.6617759,34.9100827,다라234575,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002411,장소,유적지,11409541,관수정,,,60603,유명사적/유적지,4688035035106100000,전라남도,장성군,삼계면,내계리,610,4688035035,4688035000,,,,126.6596765,35.2681422,다라235972,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000002412,장소,유적지,11409543,옥천성산만의총,,,60603,유명사적/유적지,4682037028105000001,전라남도,해남군,옥천면,성산리,500-1,4682037028,4682037000,,,,126.6715509,34.5710815,다라240199,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
